lon,lat,elev,obs_phase,pred_phase,pred_support_snow,pred_support_mix,pred_support_rain,obs_support_snow,obs_support_mix,obs_support_rain
-120.9688206,38.663912,416.0556945800781,rain,rain,0.37943268097232474,0.1148249997248836,0.5057423193027917,0.0,0.0,1.0
-120.070635138191,39.2378586880214,1922.7923583984375,snow,snow,0.6381642044066498,0.08357607607590915,0.27825971951744105,1.0,0.0,0.0
-119.950324085368,39.5248055853836,1538.666748046875,snow,snow,0.9997011312775685,0.0,0.00029886872243145877,1.0,0.0,0.0
-119.9666945,39.251953,2016.028076171875,snow,snow,0.9978765245500703,0.000482991034624096,0.0016404844153057113,1.0,0.0,0.0
-119.927933775242,39.5207711803592,1500.779541015625,snow,snow,0.9993810770267925,0.0,0.0006189229732075941,1.0,0.0,0.0
-119.806946729877,39.4908361967016,1374.2261962890625,rain,mix,0.18806722631887213,0.8119327736811279,0.0,0.0,0.0,1.0
-119.929849438665,39.5228149393899,1500.779541015625,snow,snow,0.999410579107088,0.0,0.0005894208929120761,1.0,0.0,0.0
-120.162949684593,39.3581800517173,1793.0777587890625,rain,snow,0.6954337692564686,0.10265309941176769,0.20191313133176378,0.0,0.0,1.0
-119.9374336,39.0070272,1990.5372314453125,mix,snow,0.6688026604954742,0.0,0.33119733950452585,0.0,1.0,0.0
-120.052028149713,38.1638355120648,1685.561767578125,rain,rain,0.004664512298331333,0.0024033801395211877,0.9929321075621476,0.0,0.0,1.0
-120.1348387,39.4451212,1808.075439453125,rain,rain,0.439765939024639,0.11854511360418099,0.44168894737118,0.0,0.0,1.0
-119.996445139994,38.8704593609595,1950.8565673828125,rain,snow,0.8416009513356348,0.10753904637939997,0.0508600022849652,0.0,0.0,1.0
-120.3697386,39.5838641,1511.8182373046875,rain,rain,0.39643169804401873,0.10825292304630596,0.4953153789096753,0.0,0.0,1.0
-120.162662315122,39.3218303249417,1807.9423828125,rain,rain,0.1266257425720978,0.4019650804626528,0.4714091769652494,0.0,0.0,1.0
-119.8707701,39.524878,1486.023193359375,snow,rain,0.1389374539212022,0.08636743688125142,0.7746951091975463,1.0,0.0,0.0
-119.978403135059,38.9339792001308,1906.9375,rain,rain,0.0026908861189626487,0.0489107015802522,0.9483984123007851,0.0,0.0,1.0
-120.4348628,39.6446894,1504.4288330078125,mix,snow,0.3918274201075502,0.22490721067761404,0.38326536921483584,0.0,1.0,0.0
-119.947009618365,38.9609214434766,1902.406005859375,rain,rain,0.0,0.2798529393472253,0.7201470606527747,0.0,0.0,1.0
-120.4336336,39.6483654,1506.6434326171875,snow,rain,6.232789315265853e-06,0.04302978241280736,0.9569639847978774,1.0,0.0,0.0
-119.822788937863,39.4175932928919,1609.224365234375,mix,snow,0.5768697166083668,0.20063131955866564,0.22249896383296755,0.0,1.0,0.0
-120.352338115399,38.0360529337365,984.2950439453125,rain,rain,0.0,0.20354785177147042,0.7964521482285296,0.0,0.0,1.0
-120.951056451379,39.9367783797578,1042.9046630859375,mix,mix,0.2753748030307963,0.38587701722730894,0.3387481797418948,0.0,1.0,0.0
-120.4344433,39.6485725,1506.6434326171875,rain,snow,0.9598217977685004,0.03898859154762391,0.0011896106838757328,0.0,0.0,1.0
-119.9261785,39.8476228333333,1467.1866455078125,mix,rain,0.14782563858385006,0.1637207982525564,0.6884535631635935,0.0,1.0,0.0
-119.9374336,39.0070272,1990.5372314453125,mix,rain,0.0,0.06428953587848166,0.9357104641215183,0.0,1.0,0.0
-120.0079964,38.9237829,1905.078125,rain,rain,0.0009870209902267438,0.0129792209972477,0.9860337580125256,0.0,0.0,1.0
-120.1426476,39.1760755,1991.058837890625,mix,mix,0.27446009262786464,0.7101838924924021,0.01535601487973329,0.0,1.0,0.0
-119.950324085368,39.5248055853836,1538.666748046875,rain,snow,0.5614585716153533,0.07762724226880803,0.3609141861158387,0.0,0.0,1.0
-119.810223430657,39.4118122294308,1603.588623046875,snow,mix,0.25889968487306575,0.4997309948090435,0.2413693203178907,1.0,0.0,0.0
-120.96881,38.6639103,416.0556945800781,rain,rain,0.0,0.17437759773030764,0.8256224022696923,0.0,0.0,1.0
-119.8693077,39.6024591,1591.5308837890625,rain,rain,0.4161996118163181,0.06119565639736896,0.5226047317863131,0.0,0.0,1.0
-120.4420642,39.6663852,1517.802490234375,rain,mix,0.29389312872982054,0.400409286021832,0.30569758524834756,0.0,0.0,1.0
-120.1620923,39.1386077,1920.8233642578125,mix,mix,0.17629091519251128,0.8032146422226432,0.020494442584845476,0.0,1.0,0.0
-119.801235556237,39.4051271512553,1598.559326171875,snow,mix,0.028541750631127905,0.8957986885924504,0.07565956077642173,1.0,0.0,0.0
-119.798841877811,39.4047230136202,1598.559326171875,mix,mix,0.4359976431913639,0.49558197751924465,0.06842037928939151,0.0,1.0,0.0
-119.796571363446,39.4047438303962,1598.559326171875,mix,mix,0.17106576277966135,0.6740419957921838,0.15489224142815491,0.0,1.0,0.0
-119.790810894801,39.4049956258747,1559.9521484375,rain,rain,0.09805409709342791,0.3694788266960606,0.5324670762105115,0.0,0.0,1.0
-119.950102095594,39.2464595095935,1927.8106689453125,mix,snow,0.9713252900025231,0.012031010837343925,0.016643699160132887,0.0,1.0,0.0
-119.790359064048,39.4079266618401,1525.7186279296875,rain,rain,0.0939461562607161,0.25947255732262897,0.646581286416655,0.0,0.0,1.0
-119.789398588516,39.4187184124231,1477.6451416015625,rain,rain,0.21754473080306724,0.3088602492814205,0.47359501991551234,0.0,0.0,1.0
-119.9666945,39.251953,2016.028076171875,snow,mix,0.0417045036876143,0.9440961997384814,0.014199296573904311,1.0,0.0,0.0
-120.002645305259,38.9134441848279,1912.7034912109375,rain,rain,0.000954600625979603,0.011916041150505643,0.9871293582235147,0.0,0.0,1.0
-120.9819552,39.043365,689.05712890625,rain,mix,0.2830927593754899,0.39039901501249663,0.3265082256120134,0.0,0.0,1.0
-120.1839873,39.3280704,1781.1376953125,snow,snow,0.9357232946209401,0.05597315664847343,0.008303548730586561,1.0,0.0,0.0
-120.17550633514,39.3532558411141,1832.049560546875,snow,snow,0.943601637450147,0.04632155050601275,0.010076812043840198,1.0,0.0,0.0
-119.764520689427,39.1600215206885,1422.213134765625,rain,rain,0.23534739383799141,0.3550934889837666,0.409559117178242,0.0,0.0,1.0
-119.7625677,39.4471229,1369.423095703125,rain,rain,0.20816707209382515,0.30622744011365455,0.4856054877925204,0.0,0.0,1.0
-119.836956233895,39.3752140137048,1771.3431396484375,snow,mix,0.2929337898583144,0.41103420658668266,0.29603200355500287,1.0,0.0,0.0
-120.4283812,39.6447985,1504.4288330078125,mix,mix,0.3311426973669384,0.3849613465906041,0.28389595604245743,0.0,1.0,0.0
-120.070635138191,39.2378586880214,1922.7923583984375,snow,mix,0.4504537944727298,0.5196265532947775,0.0299196522324926,1.0,0.0,0.0
-119.7585146,39.5027417,1341.24169921875,rain,rain,0.20857764940226586,0.1828169879114182,0.6086053626863159,0.0,0.0,1.0
-119.7825743,39.2958007,1543.263916015625,rain,snow,0.41156506382335434,0.24780411381424894,0.3406308223623967,0.0,0.0,1.0
-119.8488043,39.5977963,1597.0430908203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.7717646,39.41867895,1421.30908203125,rain,rain,0.0,0.4809057113217774,0.5190942886782227,0.0,0.0,1.0
-119.5074068,39.312004,1324.5926513671875,rain,rain,0.0,0.14280785704433596,0.857192142955664,0.0,0.0,1.0
-120.96844,38.6639517,416.0556945800781,rain,rain,0.0,0.24697788236708232,0.7530221176329177,0.0,0.0,1.0
-119.734373589138,39.5444696037293,1342.1070556640625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.99739938625,38.852315139605,1980.7945556640625,mix,rain,0.0,0.028797711068156567,0.9712022889318433,0.0,1.0,0.0
-120.4280413,39.6474321,1504.4288330078125,mix,rain,0.0,0.0,1.0,0.0,1.0,0.0
-120.007675689442,39.5274327089434,1521.617431640625,rain,rain,0.0,0.09978040056265801,0.9002195994373421,0.0,0.0,1.0
-119.708104408195,39.5479595636356,1345.26025390625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.743526899467,39.5859421745029,1414.6666259765625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.8693077,39.6024591,1591.5308837890625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.1426476,39.1760755,1991.058837890625,rain,rain,0.0,0.23065258208236367,0.7693474179176364,0.0,0.0,1.0
-119.789636943535,39.4666714130529,1370.559814453125,rain,rain,0.0,0.25372036060370134,0.7462796393962987,0.0,0.0,1.0
-120.352338095705,38.0360528940012,984.2950439453125,rain,rain,0.0,0.15500095697346752,0.8449990430265324,0.0,0.0,1.0
-119.822788937863,39.4175932928919,1609.224365234375,mix,rain,0.0,0.0,1.0,0.0,1.0,0.0
-120.1620222,39.1387679,1920.8233642578125,rain,rain,0.0,0.14562666652083925,0.8543733334791607,0.0,0.0,1.0
-119.733851510797,39.5794927469277,1362.42431640625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.801115053671,39.5717962208425,1488.3441162109375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.799277932037,39.5707878322131,1488.3441162109375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.963058304962,38.9420137267938,1905.9434814453125,rain,rain,0.0,0.25891574423774893,0.741084255762251,0.0,0.0,1.0
-120.210798329869,39.3259336471769,1842.712646484375,rain,rain,0.0,0.3025094995544194,0.6974905004455806,0.0,0.0,1.0
-120.4257619,39.6473717,1499.6859130859375,rain,rain,0.0,0.4956765697302188,0.5043234302697812,0.0,0.0,1.0
-119.9374336,39.0070272,1990.5372314453125,rain,rain,0.0,0.1001579829186191,0.8998420170813809,0.0,0.0,1.0
-119.8776407,39.6593361,1532.5301513671875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.682306351222,38.9171016234518,1535.7108154296875,rain,rain,0.0,0.0005673613977789218,0.9994326386022211,0.0,0.0,1.0
-119.725607892744,38.9229678546912,1463.08349609375,rain,rain,0.0,0.016814209703169096,0.983185790296831,0.0,0.0,1.0
-119.9666945,39.251953,2016.028076171875,mix,mix,0.0,0.7818016182826811,0.2181983817173188,0.0,1.0,0.0
-120.070635138191,39.2378586880214,1922.7923583984375,mix,rain,0.0,0.3732242392032896,0.6267757607967104,0.0,1.0,0.0
-120.100648543694,39.3564403088901,1798.48291015625,rain,rain,0.0,0.3967345752445505,0.6032654247554495,0.0,0.0,1.0
-120.4280102,39.6475571,1504.4288330078125,rain,mix,0.0,0.9947736717014611,0.005226328298538763,0.0,0.0,1.0
-119.942412920876,39.2440098198581,1933.2171630859375,rain,mix,0.0,0.9895701446819072,0.010429855318092911,0.0,0.0,1.0
-119.687784673328,38.9157381981381,1515.9644775390625,rain,rain,0.0,0.0005771588588504729,0.9994228411411495,0.0,0.0,1.0
-119.953040297912,39.2506459341913,1992.6064453125,mix,mix,0.0,0.5042745720058065,0.4957254279941936,0.0,1.0,0.0
-120.4280102,39.6475571,1504.4288330078125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.789398818894,39.4671215265705,1370.559814453125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.821598,39.5223487,1377.3780517578125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.352340266193,38.0360521157273,984.2950439453125,rain,rain,0.00775940869363892,0.006341763028181825,0.9858988282781792,0.0,0.0,1.0
-119.8692696,39.602368,1591.5308837890625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.8706685,39.5249774,1486.023193359375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.070635138191,39.2378586880214,1922.7923583984375,rain,rain,0.0,0.45542656821927013,0.5445734317807299,0.0,0.0,1.0
-119.8776446,39.6593217,1532.5301513671875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.013288874883,38.9212047367639,1911.875244140625,rain,rain,0.0,0.0011039770217275919,0.9988960229782725,0.0,0.0,1.0
-119.9015779,39.5170052,1471.944091796875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.175506335144,39.3532558411146,1832.049560546875,rain,rain,0.0,0.1720808997563651,0.8279191002436349,0.0,0.0,1.0
-119.79910680542,39.5707891494601,1488.3441162109375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.2239434,38.0188562,1123.33447265625,rain,rain,0.009335225115020208,0.006365893607875196,0.9842988812771046,0.0,0.0,1.0
-119.822788937863,39.4175932928919,1609.224365234375,rain,rain,0.0,0.024712475011608084,0.9752875249883919,0.0,0.0,1.0
-119.9654095,39.251648,2016.028076171875,mix,rain,0.0,0.0,1.0,0.0,1.0,0.0
-119.017178992494,37.6370937187441,2874.640869140625,snow,rain,0.0,0.07897988222017875,0.9210201177798213,1.0,0.0,0.0
-120.166529938784,39.1421377727486,1993.328857421875,rain,rain,0.0,0.1570293247349095,0.8429706752650905,0.0,0.0,1.0
-119.9543795,38.9338772,1916.7115478515625,rain,rain,0.0,0.00960447297839827,0.9903955270216017,0.0,0.0,1.0
-119.755938959612,39.4198262833071,1377.5360107421875,rain,rain,0.0,0.01876937032563842,0.9812306296743616,0.0,0.0,1.0
-120.002605853242,38.9134492788493,1912.7034912109375,rain,rain,0.0,0.0010464304295132525,0.9989535695704868,0.0,0.0,1.0
-120.076954821679,39.230440469106,1907.204345703125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.328788737572,39.2878458512067,2380.56396484375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.00714745729,39.2258397536166,1943.2259521484375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.93008632239,38.9266364393605,2441.67236328125,snow,snow,0.6647172437380253,0.0,0.3352827562619747,1.0,0.0,0.0
-120.4276611,39.6379599,1506.239501953125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.822788937863,39.4175932928919,1609.224365234375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.31585819758,39.8175388606386,1494.4031982421875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.16651793459,39.1421090691486,1993.328857421875,rain,rain,0.09689731455541141,0.0,0.9031026854445886,0.0,0.0,1.0
-119.823701353611,39.4029561096735,1699.9962158203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.9522235,39.2721244,2182.246337890625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.7584649,39.5027816,1341.24169921875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.966869,39.2519555,2016.028076171875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.997462571253,38.8523917402317,1980.7945556640625,snow,snow,0.7321825073674755,0.0,0.2678174926325246,1.0,0.0,0.0
-119.877754471583,39.6581835256811,1532.5301513671875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.875584992222,39.651221192321,1532.251708984375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.881348034646,39.6419789989152,1519.420654296875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.881949271123,39.6380221491092,1531.1673583984375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.88214512676,39.6258076004486,1553.86962890625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.868878255996,39.616338364031,1554.655517578125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.8826744,39.5387997,1572.0721435546875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.864345,39.6411502,1511.9696044921875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.826723267501,39.5613681968255,1477.43408203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.950324085368,39.5248055853836,1538.666748046875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.825813195733,39.5536026127431,1430.3018798828125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.9016543,39.5170203,1471.944091796875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.8125769,39.505741,1371.762451171875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.829679007153,39.5509234607619,1430.3018798828125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.850711082642,39.5462702981828,1459.639892578125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.860824438445,39.5405873452614,1495.9249267578125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.864789411592,39.5353155719545,1486.790283203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.864551288504,39.530057734648,1486.790283203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.864408804388,39.527300069519,1484.758056640625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.866854657117,39.5239386777817,1484.758056640625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.2505523,39.3711466,2037.4736328125,rain,rain,0.0,0.23244892578647963,0.7675510742135204,0.0,0.0,1.0
-119.794456,39.4747475,1367.4193115234375,rain,rain,0.0,0.030392285221403012,0.969607714778597,0.0,0.0,1.0
-119.8692153,39.6023308,1591.5308837890625,rain,rain,0.0,0.04072929359470951,0.9592707064052906,0.0,0.0,1.0
-119.9668865,39.2520003,2016.028076171875,rain,mix,0.0,0.9466166032417678,0.05338339675823222,0.0,0.0,1.0
-119.7628048,39.1701345,1429.696044921875,rain,rain,0.0,0.20506480131955585,0.7949351986804442,0.0,0.0,1.0
-120.31585819758,39.8175388606386,1494.4031982421875,rain,rain,0.0,0.0724283310122919,0.927571668987708,0.0,0.0,1.0
-119.925290615767,39.8472299557389,1491.7423095703125,rain,rain,0.0,0.05566514126552041,0.9443348587344796,0.0,0.0,1.0
-119.9522732,39.2721412,2182.246337890625,mix,rain,0.0,0.0,1.0,0.0,1.0,0.0
-119.5822158,39.2715813,1333.44287109375,rain,rain,0.0,0.11621358979834359,0.8837864102016564,0.0,0.0,1.0
-119.825645787748,39.5148698803914,1390.4053955078125,rain,rain,0.0,0.022854870413489246,0.9771451295865107,0.0,0.0,1.0
-119.682351675329,38.9171069055783,1535.7108154296875,rain,rain,0.0,0.00011760139619368904,0.9998823986038063,0.0,0.0,1.0
-120.9688069,38.663915,416.0556945800781,rain,rain,0.0,0.1250248811223752,0.8749751188776247,0.0,0.0,1.0
-120.0722841,38.1480864,1605.92138671875,rain,rain,0.0,0.09685561501639123,0.9031443849836087,0.0,0.0,1.0
-119.687748519888,38.9157546715179,1515.9644775390625,rain,rain,0.0,0.000118123287888506,0.9998818767121115,0.0,0.0,1.0
-119.831784954095,39.5584007701463,1477.43408203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.834411446565,39.5600289787008,1506.2060546875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.9668622,39.2519773,2016.028076171875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.823974514038,39.5678941038874,999.898681640625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.830675257973,39.5696146924211,1498.9056396484375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.8693699,39.6023683,1591.5308837890625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.697261880502,39.5791469290717,1438.1224365234375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.99644939859,38.8704578883756,1950.8565673828125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.865338287735,39.6173557200454,1554.655517578125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.799333175971,39.5708851234249,1488.3441162109375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.709389914388,39.5456365332673,1341.52783203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.831045027934,39.5579420356448,1477.43408203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.8706958,39.5250081,1486.023193359375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.9667813,39.2519888,2016.028076171875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.925290615767,39.8472299557389,1491.7423095703125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.9687921,38.6639117,416.0556945800781,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.811127118372,39.3210283264102,1542.5299072265625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.9667813,39.2519888,2016.028076171875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.980798404947,38.9396262821975,1908.990234375,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-118.635128191154,37.5133945588728,1956.84814453125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.709375544427,39.5456457659749,1341.52783203125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.31585819758,39.8175388606386,1494.4031982421875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.687781403602,38.915756166908,1515.9644775390625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.682351675329,38.9171069055783,1535.7108154296875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.697106494426,39.5851668808472,1471.3155517578125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.8644197,39.6411935,1511.9696044921875,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.316737187283,37.9770033345356,712.7813110351562,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.7514186,39.1817206,1429.7259521484375,rain,rain,0.0,0.1341777785969543,0.8658222214030458,0.0,0.0,1.0
-119.5083275,39.3120159,1324.5926513671875,rain,rain,0.0,0.09002526244554723,0.9099747375544528,0.0,0.0,1.0
-119.961532319109,39.2518693879244,2003.246337890625,rain,rain,0.0,0.0022874271854547235,0.9977125728145453,0.0,0.0,1.0
-120.4689684,39.8056555,1484.389892578125,rain,rain,0.0,0.10380336676534758,0.8961966332346525,0.0,0.0,1.0
-120.352340920419,38.0360511809656,984.2950439453125,rain,rain,0.0,0.02183370652622995,0.9781662934737702,0.0,0.0,1.0
-120.2261248,37.8590241,849.531494140625,rain,rain,0.0,0.01645042278095109,0.983549577219049,0.0,0.0,1.0
-119.966799206887,39.251954113237,2016.028076171875,rain,rain,0.0,0.0025156428054239864,0.9974843571945761,0.0,0.0,1.0
-120.070635138191,39.2378586880214,1922.7923583984375,mix,rain,0.0,0.0,1.0,0.0,1.0,0.0
-119.8692961,39.6024049,1591.5308837890625,rain,rain,0.0,0.008963931107793019,0.991036068892207,0.0,0.0,1.0
-119.925290615767,39.8472299557389,1491.7423095703125,rain,rain,0.0,0.04553225767129525,0.9544677423287048,0.0,0.0,1.0
-119.8644261,39.6411882,1511.9696044921875,rain,rain,0.0,0.007478199610530872,0.992521800389469,0.0,0.0,1.0
-119.997462571253,38.8523917402317,1980.7945556640625,rain,rain,0.0,0.19719880813036883,0.8028011918696313,0.0,0.0,1.0
-119.894836285079,37.4389127353795,611.9118041992188,rain,rain,0.0,0.03775531554738251,0.9622446844526175,0.0,0.0,1.0
-119.8644302,39.6411857,1511.9696044921875,rain,rain,0.0,0.010347831233443867,0.9896521687665562,0.0,0.0,1.0
-119.8707295,39.524919,1486.023193359375,rain,rain,0.0,4.482849491326611e-07,0.9999995517150508,0.0,0.0,1.0
-119.650791004322,39.3490997321176,2097.31298828125,mix,rain,0.0,0.0,1.0,0.0,1.0,0.0
-118.635128220945,37.5133945794626,1956.84814453125,rain,rain,0.0,0.1371565737989038,0.8628434262010962,0.0,0.0,1.0
-120.175772820343,39.3532439614356,1832.049560546875,rain,rain,0.0,0.016886837552966907,0.9831131624470331,0.0,0.0,1.0
-119.514668878084,39.270601553845,1324.8204345703125,rain,rain,0.0,0.46110120995843806,0.5388987900415619,0.0,0.0,1.0
-119.8705624,39.5250208,1486.023193359375,rain,rain,0.0,4.483473607806932e-07,0.9999995516526393,0.0,0.0,1.0
-119.811114352521,39.3210223306544,1542.5299072265625,rain,rain,0.0,0.2132383196751576,0.7867616803248424,0.0,0.0,1.0
-120.100208570527,39.3565354505801,1798.48291015625,rain,rain,0.0,0.02136082389836991,0.9786391761016301,0.0,0.0,1.0
-119.765774158169,39.4079204188,1410.70751953125,rain,rain,0.0,0.2270486530864641,0.772951346913536,0.0,0.0,1.0
-120.966469042671,39.2607950865155,928.4439086914062,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.8693535,39.6024189,1591.5308837890625,rain,rain,0.0,0.010192573956848212,0.9898074260431519,0.0,0.0,1.0
-120.4255004,39.6435746,1499.6859130859375,rain,rain,0.0,0.06476918044279853,0.9352308195572014,0.0,0.0,1.0
-120.000887901662,38.8672617099128,1948.97900390625,mix,rain,0.0,0.0,1.0,0.0,1.0,0.0
-119.796617264387,39.4190329161749,1507.8775634765625,rain,rain,0.0,0.013284041947044085,0.986715958052956,0.0,0.0,1.0
-119.8486091,39.5977465,1597.0430908203125,rain,rain,0.0,0.008876667262552505,0.9911233327374476,0.0,0.0,1.0
-120.077040352324,39.2304459615339,1907.204345703125,rain,rain,0.0,0.16406856140011286,0.8359314385998872,0.0,0.0,1.0
-119.8529645,39.494561,1479.0650634765625,rain,rain,0.0,0.00795893438290531,0.9920410656170947,0.0,0.0,1.0
-119.709375544427,39.5456457659749,1341.52783203125,rain,rain,0.0,0.010006550007719469,0.9899934499922806,0.0,0.0,1.0
-119.925308879988,39.8471726338151,1491.7423095703125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.1426454,39.176072,1991.058837890625,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.9688047,38.6639127,416.0556945800781,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.4689684,39.8056555,1484.389892578125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.4689871,39.8056524,1484.389892578125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-120.9688033,38.6639224,416.0556945800781,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.925306132269,39.8471777405109,1491.7423095703125,rain,rain,0.0,0.0,1.0,0.0,0.0,1.0
-119.996434506057,38.870454720276,1950.8565673828125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.1030227,39.3492094,1855.036376953125,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.8690918,39.6022596,1591.5308837890625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.98081,39.5169538,1517.4693603515625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9667991,39.2519594,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.007141260243,39.225862628919,1943.2259521484375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.811114352522,39.321022330655,1542.5299072265625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.100208570527,39.3565354505801,1798.48291015625,snow,snow,0.9855734374870257,0.0,0.014426562512974256,1.0,0.0,0.0
-120.711234019307,38.7306952417485,794.8796997070312,rain,snow,1.0,0.0,0.0,0.0,0.0,1.0
-119.9632267,39.2533497,2016.028076171875,snow,snow,0.9999921790442905,0.0,7.820955709534992e-06,1.0,0.0,0.0
-119.807889362533,39.3231687071037,1542.5299072265625,snow,snow,0.9901741674969639,0.0,0.009825832503036121,1.0,0.0,0.0
-119.9657252,39.2523265,2016.028076171875,snow,snow,0.9999921364145762,0.0,7.863585423798962e-06,1.0,0.0,0.0
-119.811106739763,39.3210201301634,1542.5299072265625,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-120.79248380028,39.2183785214194,1217.7698974609375,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
-119.9668066,39.2519856,2016.028076171875,snow,snow,1.0,0.0,0.0,1.0,0.0,0.0
